rep_id,date,client_name,visit_duration,value_usd,status,city,is_absent,notes
103,19-06-2023,Soylent,missing,1985.65,pending,Poznan,YES,Very interested client
101,2023/04/06,missing,75,1554.63,pending,Wroclaw,yes,missing
106,15-03-2023,Stark Ltd,31,406.0,pending,Warsaw,no,Did not attend
106,2023/06/06,Initech,64,1960.91,Completed,Poznan,no,Follow-up scheduled
101,28-05-2023,Wayne Ent.,66,1406.13,pending,wroclaw,YES,-
101,,Wayne Ent.,68,555.35,completed,gdansk,YES,No contact made
105,07-05-2023,Stark Ltd,24,2598.42,completed,Poznan,No,missing
105,2023/03/19,Wayne Ent.,86,2783.14,canceled,Warsaw,No,Possible upsell
103,20.04.2023,Initech,missing,2035.85,completed,Poznan,yes,Postponed due to weather
103,,Soylent,36,246.72,missed,Warsaw,no,missing
101,2023/05/09,Stark Ltd,32,2882.29,pending,Gdansk,no,Did not attend
102,2023/04/07,Acme Corp,missing,2258.19,canceled,warsaw,yes,Possible upsell
104,19-04-2023,Soylent,missing,538.86,Completed,Krakow,yes,Unresponsive
104,16-03-2023,Acme Corp,59,2503.54,Completed,gdansk,no,missing
101,,Soylent,61,1245.39,missed,poznan,No,missing
104,20-01-2023,Wayne Ent.,49,343.86,missed,gdansk,No,No decision yet
103,2023/04/01,Initech,30,1761.07,Completed,wroclaw,yes,Unresponsive
103,2023/04/19,Umbrella Corp,61,2716.73,completed,Gdansk,YES,Very interested client
101,21.05.2023,Acme Corp,30,2918.67,canceled,Krakow,No,Did not attend
104,15-05-2023,Stark Ltd,49,811.95,Completed,Krakow,no,Did not attend
103,2023/02/14,Globex Inc,20,2361.02,pending,krakow,no,Postponed due to weather
103,07.02.2023,Umbrella Corp,42,486.77,Completed,warsaw,No,No decision yet
101,,Globex Inc,missing,1647.57,missed,Krakow,yes,Follow-up scheduled
103,,Initech,83,1218.04,canceled,Gdansk,No,Very interested client
104,29-01-2023,Globex Inc,46,1510.26,canceled,gdansk,no,Did not attend
104,14-03-2023,Soylent,35,1360.03,Completed,Wroclaw,No,Follow-up scheduled
101,05-06-2023,Soylent,79,2510.61,canceled,Gdansk,YES,No contact made
106,,Acme Corp,missing,1028.43,missed,krakow,No,Follow-up scheduled
106,2023/06/18,Acme Corp,68,2791.99,pending,gdansk,no,Follow-up scheduled
104,2023/05/30,Stark Ltd,87,2549.17,canceled,poznan,no,Postponed due to weather
106,12-02-2023,Soylent,31,2180.75,canceled,Gdansk,YES,Postponed due to weather
106,,Umbrella Corp,74,1474.07,canceled,warsaw,no,No decision yet
103,,Wayne Ent.,71,356.86,completed,Warsaw,no,Follow-up scheduled
102,17.03.2023,Umbrella Corp,90,801.0,completed,warsaw,no,-
103,2023/01/08,Umbrella Corp,61,2800.02,missed,wroclaw,yes,Very interested client
103,22-02-2023,-,63,816.68,missed,Krakow,no,-
103,,Stark Ltd,57,,canceled,warsaw,No,-
105,23.05.2023,Globex Inc,45,1570.92,pending,warsaw,No,-
105,17.06.2023,Stark Ltd,28,,missed,Wroclaw,no,Follow-up scheduled
101,24-01-2023,Stark Ltd,23,1648.36,missed,Krakow,No,Very interested client
101,29.01.2023,Initech,89,2779.8,completed,Gdansk,YES,missing
101,04.05.2023,missing,82,2430.96,canceled,Wroclaw,yes,Follow-up scheduled
102,25-05-2023,Initech,missing,2707.77,pending,wroclaw,No,Follow-up scheduled
103,,Stark Ltd,missing,462.97,Completed,Gdansk,no,No contact made
104,2023/05/05,missing,90,2925.41,canceled,warsaw,No,Meeting went well
103,2023/06/13,Initech,89,1983.48,canceled,poznan,No,No decision yet
105,29-06-2023,Wayne Ent.,50,1470.68,missed,wroclaw,YES,Very interested client
106,29-06-2023,Soylent,28,2728.75,Completed,gdansk,yes,No decision yet
102,26.01.2023,-,60,2309.03,missed,wroclaw,yes,No decision yet
102,,missing,30,924.13,missed,gdansk,No,Very interested client
104,2023/01/20,Umbrella Corp,missing,513.6,missed,Gdansk,yes,Follow-up scheduled
102,2023/05/17,-,41,2458.13,canceled,Warsaw,YES,Did not attend
104,,Umbrella Corp,89,1028.21,Completed,Warsaw,YES,Unresponsive
101,,Umbrella Corp,56,465.87,Completed,poznan,no,Unresponsive
101,05-03-2023,-,22,775.86,missed,Wroclaw,YES,Possible upsell
106,2023/05/16,Globex Inc,88,1446.67,pending,Gdansk,No,-
104,18-02-2023,-,45,1947.08,missed,Poznan,yes,Postponed due to weather
101,2023/03/02,Stark Ltd,68,746.97,completed,Warsaw,yes,Postponed due to weather
106,30-03-2023,missing,87,672.58,canceled,gdansk,No,Postponed due to weather
104,,Acme Corp,59,,completed,gdansk,yes,Unresponsive
102,27-05-2023,Initech,58,1806.69,completed,Krakow,no,-
102,,Wayne Ent.,missing,1795.93,pending,Wroclaw,no,Very interested client
104,22.06.2023,Stark Ltd,missing,1429.99,missed,krakow,No,Follow-up scheduled
102,,missing,77,2730.05,completed,Poznan,yes,-
103,,Acme Corp,missing,300.63,completed,gdansk,YES,Postponed due to weather
106,08.03.2023,Wayne Ent.,62,2592.04,canceled,Wroclaw,YES,Meeting went well
102,21-02-2023,-,83,921.33,pending,krakow,yes,missing
102,14-02-2023,Wayne Ent.,50,2571.21,canceled,Krakow,No,Postponed due to weather
106,2023/04/16,Wayne Ent.,72,2009.77,Completed,poznan,yes,Meeting went well
101,09.05.2023,Wayne Ent.,missing,,canceled,Gdansk,yes,-
104,2023/05/24,missing,52,2455.08,Completed,Wroclaw,no,No decision yet
105,26-06-2023,Stark Ltd,41,,canceled,Wroclaw,yes,No decision yet
101,27.06.2023,Acme Corp,23,2999.66,canceled,Warsaw,yes,Unresponsive
105,,Stark Ltd,51,2422.72,pending,Warsaw,No,No contact made
105,,missing,82,1995.23,completed,Gdansk,yes,Did not attend
102,,Stark Ltd,33,2940.9,Completed,Wroclaw,no,No contact made
103,2023/01/24,missing,79,858.1,Completed,Warsaw,YES,missing
106,13.05.2023,missing,79,1644.81,pending,warsaw,YES,Postponed due to weather
102,2023/05/12,Wayne Ent.,50,1142.01,completed,Poznan,No,Unresponsive
102,29.03.2023,missing,22,1549.55,missed,Krakow,No,Very interested client
105,,Soylent,77,,Completed,Wroclaw,YES,No decision yet
104,,-,88,2506.75,canceled,Poznan,yes,Follow-up scheduled
102,18.01.2023,Wayne Ent.,70,499.8,missed,Gdansk,YES,-
102,27.03.2023,Initech,33,1546.26,Completed,wroclaw,yes,Follow-up scheduled
105,,Globex Inc,86,1352.36,pending,gdansk,no,Unresponsive
104,,Wayne Ent.,56,255.75,canceled,Gdansk,no,Unresponsive
105,24-02-2023,Initech,33,1780.03,completed,Warsaw,yes,No contact made
101,,Globex Inc,65,,canceled,Gdansk,yes,missing
103,10.05.2023,Stark Ltd,62,1743.64,canceled,Gdansk,yes,Meeting went well
102,,missing,30,1076.25,missed,warsaw,YES,No decision yet
101,2023/04/19,Wayne Ent.,25,1842.31,missed,poznan,YES,Postponed due to weather
101,2023/06/01,Soylent,58,1445.38,completed,warsaw,no,No decision yet
104,2023/05/28,Initech,missing,359.86,Completed,warsaw,no,Did not attend
101,2023/02/17,Soylent,40,2822.59,missed,Wroclaw,No,Follow-up scheduled
101,04-04-2023,-,85,2547.93,pending,gdansk,no,missing
103,2023/02/05,Soylent,46,2875.53,pending,gdansk,no,Very interested client
101,,Wayne Ent.,missing,2196.88,missed,warsaw,No,Possible upsell
102,,Globex Inc,89,2322.41,pending,gdansk,YES,Unresponsive
103,2023/04/16,Umbrella Corp,67,2154.91,pending,Warsaw,No,Unresponsive
102,2023/03/07,-,83,,completed,gdansk,no,No decision yet
103,,-,missing,2313.73,canceled,warsaw,yes,Did not attend
103,04.04.2023,Acme Corp,70,2428.48,canceled,Gdansk,yes,Possible upsell
103,24.01.2023,Umbrella Corp,83,,pending,Poznan,No,missing
105,04-06-2023,Initech,49,1669.51,missed,Poznan,No,No contact made
103,19-03-2023,Soylent,65,2745.4,Completed,wroclaw,no,Unresponsive
103,2023/04/10,Stark Ltd,81,1321.71,canceled,Warsaw,no,missing
101,2023/02/13,Acme Corp,33,416.19,pending,Wroclaw,No,-
104,2023/02/03,missing,61,2569.3,Completed,gdansk,No,Possible upsell
101,,-,33,2538.14,completed,warsaw,No,missing
104,2023/05/02,missing,69,1186.15,missed,Poznan,No,-
104,07.06.2023,Initech,46,1215.44,missed,Warsaw,YES,No decision yet
101,2023/04/29,-,27,1318.7,pending,Warsaw,YES,Unresponsive
106,30.01.2023,missing,75,2197.68,canceled,Wroclaw,yes,Meeting went well
101,23.05.2023,Soylent,63,333.11,completed,Gdansk,No,No decision yet
102,13-05-2023,Initech,missing,1159.89,canceled,krakow,YES,missing
101,,Initech,72,1660.47,Completed,poznan,YES,Unresponsive
104,14.03.2023,Soylent,30,1608.33,canceled,warsaw,YES,missing
103,,Soylent,missing,1165.48,pending,Poznan,YES,missing
104,12-04-2023,Globex Inc,missing,844.06,Completed,Gdansk,no,missing
102,07.03.2023,Acme Corp,47,457.5,pending,wroclaw,no,Unresponsive
106,24.06.2023,missing,74,2805.89,canceled,wroclaw,YES,Follow-up scheduled
105,2023/01/26,Wayne Ent.,48,639.18,canceled,gdansk,No,No contact made
102,10-05-2023,Soylent,90,2370.53,completed,warsaw,no,Unresponsive
104,,Umbrella Corp,39,1287.76,missed,Warsaw,No,No decision yet
103,11-06-2023,Globex Inc,71,1323.92,Completed,gdansk,no,Unresponsive
103,16.03.2023,Wayne Ent.,80,2962.31,Completed,Wroclaw,No,No contact made
106,,-,missing,630.09,pending,wroclaw,yes,Did not attend
101,2023/02/05,Acme Corp,44,422.02,Completed,krakow,YES,Unresponsive
102,,Stark Ltd,52,2773.26,missed,Krakow,YES,Possible upsell
102,08-06-2023,Wayne Ent.,45,460.25,missed,poznan,No,Unresponsive
104,,Acme Corp,75,800.51,canceled,gdansk,YES,Did not attend
105,2023/02/10,Acme Corp,27,692.37,pending,Gdansk,yes,Very interested client
106,02.06.2023,Wayne Ent.,32,1616.27,missed,wroclaw,no,Postponed due to weather
105,2023/05/15,Wayne Ent.,43,,canceled,gdansk,yes,missing
105,2023/06/21,Globex Inc,50,1373.69,canceled,gdansk,no,-
102,24-05-2023,missing,61,1453.78,missed,Gdansk,No,Possible upsell
106,01.01.2023,Acme Corp,70,2092.81,canceled,Krakow,no,No contact made
106,15.04.2023,Wayne Ent.,38,450.02,completed,warsaw,No,No decision yet
104,22.06.2023,Wayne Ent.,74,1239.6,missed,Krakow,yes,Did not attend
105,2023/03/08,Wayne Ent.,59,627.89,Completed,krakow,YES,No contact made
101,11-05-2023,Umbrella Corp,26,1127.79,pending,gdansk,YES,No decision yet
105,27.06.2023,-,68,,completed,Krakow,no,Very interested client
106,09-05-2023,Umbrella Corp,88,2518.4,Completed,Warsaw,No,Unresponsive
105,23.01.2023,-,69,1022.42,Completed,krakow,No,Postponed due to weather
104,11-01-2023,Wayne Ent.,29,,missed,Poznan,YES,Possible upsell
102,14-03-2023,Initech,29,271.7,pending,Krakow,no,Postponed due to weather
103,04.04.2023,missing,84,2987.46,missed,Warsaw,No,No decision yet
103,,Acme Corp,missing,2521.06,canceled,warsaw,yes,No decision yet
106,2023/05/06,Initech,82,477.99,Completed,Poznan,YES,No contact made
103,2023/06/27,-,63,1860.61,completed,Gdansk,No,No decision yet
104,22-01-2023,Wayne Ent.,71,1033.09,Completed,poznan,yes,Meeting went well
102,,-,24,1211.63,pending,Warsaw,yes,-
104,08.06.2023,-,55,2321.05,completed,wroclaw,No,No contact made
105,09.05.2023,Stark Ltd,85,252.63,Completed,Gdansk,yes,No contact made
103,2023/03/15,Initech,72,2851.05,canceled,gdansk,yes,-
102,24-03-2023,Initech,85,2692.52,pending,poznan,YES,Did not attend
101,02-06-2023,Soylent,48,893.74,missed,warsaw,No,Postponed due to weather
103,2023/02/04,Soylent,31,2441.42,missed,Wroclaw,yes,Possible upsell
104,28-03-2023,Acme Corp,69,1818.08,canceled,wroclaw,No,Did not attend
104,2023/05/21,Wayne Ent.,59,1671.1,completed,Poznan,no,No decision yet
104,2023/06/25,Wayne Ent.,67,1450.31,canceled,wroclaw,no,Meeting went well
105,2023/01/16,Umbrella Corp,77,664.04,missed,Krakow,YES,Meeting went well
101,2023/02/15,Soylent,40,257.97,missed,wroclaw,yes,Very interested client
102,16.04.2023,Wayne Ent.,26,2360.03,Completed,Krakow,YES,Very interested client
105,04.03.2023,Globex Inc,90,841.7,Completed,gdansk,No,missing
102,04.02.2023,Acme Corp,25,2255.43,Completed,krakow,YES,Postponed due to weather
106,09.03.2023,Soylent,37,1046.24,completed,wroclaw,No,Postponed due to weather
103,04-01-2023,Wayne Ent.,missing,1667.27,canceled,Krakow,No,-
106,2023/02/02,Initech,21,,canceled,Gdansk,yes,-
101,,Wayne Ent.,24,1205.19,missed,poznan,No,Very interested client
101,27.01.2023,Wayne Ent.,32,1684.0,canceled,krakow,YES,missing
104,2023/02/17,Acme Corp,44,1869.09,completed,Gdansk,No,Very interested client
103,2023/01/12,Stark Ltd,29,,canceled,Krakow,YES,missing
101,2023/02/17,Soylent,missing,967.34,missed,Poznan,YES,Postponed due to weather
105,,Acme Corp,25,,completed,Gdansk,yes,Unresponsive
105,20-04-2023,Initech,89,950.11,completed,Poznan,no,No contact made
101,2023/01/24,Soylent,58,786.85,Completed,Gdansk,YES,missing
102,16.02.2023,Acme Corp,48,857.42,completed,Gdansk,no,Very interested client
104,11.05.2023,-,59,,Completed,gdansk,yes,Possible upsell
101,2023/05/12,Soylent,46,,completed,gdansk,No,Possible upsell
105,03.03.2023,Initech,missing,335.38,pending,poznan,no,-
101,2023/02/12,Globex Inc,missing,1588.95,pending,Gdansk,No,Postponed due to weather
102,2023/05/14,Stark Ltd,missing,2320.42,missed,Wroclaw,No,Unresponsive
105,,Soylent,20,1897.77,missed,gdansk,yes,-
101,,-,75,1775.5,missed,wroclaw,YES,No contact made
103,,Acme Corp,23,,canceled,poznan,no,Possible upsell
101,10.04.2023,Wayne Ent.,27,519.42,missed,warsaw,No,Postponed due to weather
102,,Acme Corp,missing,390.08,canceled,Wroclaw,No,missing
105,,Acme Corp,missing,2491.53,completed,gdansk,yes,Follow-up scheduled
102,,missing,68,1328.73,Completed,Warsaw,no,Follow-up scheduled
101,2023/02/24,Soylent,27,1102.6,pending,Warsaw,no,Meeting went well
104,13.03.2023,missing,90,1579.15,completed,Poznan,YES,No decision yet
106,,Initech,90,1207.22,canceled,Warsaw,yes,Possible upsell
102,17-03-2023,-,31,,completed,Krakow,no,No contact made
102,04.01.2023,Wayne Ent.,missing,1642.7,Completed,Warsaw,no,No decision yet
103,21.06.2023,missing,missing,2277.73,pending,Poznan,no,Possible upsell
105,2023/04/15,Stark Ltd,58,,canceled,Gdansk,YES,No contact made
102,24-02-2023,Initech,84,,completed,wroclaw,no,missing
106,2023/02/01,Stark Ltd,missing,,missed,Poznan,yes,No decision yet
102,06.05.2023,missing,59,2347.17,pending,krakow,No,No contact made
106,2023/01/14,Wayne Ent.,36,2591.75,canceled,Poznan,No,Postponed due to weather
105,2023/06/14,Globex Inc,55,1121.47,canceled,wroclaw,no,Unresponsive
104,,Stark Ltd,81,2942.24,pending,Wroclaw,No,Did not attend
106,09.03.2023,Stark Ltd,75,238.66,canceled,Gdansk,no,missing
105,2023/04/26,Globex Inc,81,2155.01,completed,krakow,yes,Did not attend
105,2023/06/24,Wayne Ent.,54,2559.28,pending,Gdansk,No,Postponed due to weather
106,2023/01/07,Acme Corp,78,2105.84,Completed,krakow,No,Possible upsell
101,25.06.2023,Globex Inc,70,,missed,gdansk,no,Did not attend
101,2023/05/14,Stark Ltd,26,,canceled,Krakow,No,No decision yet
104,,Acme Corp,34,367.16,completed,Gdansk,YES,-
104,25-06-2023,-,missing,2757.16,pending,warsaw,YES,Unresponsive
102,19.03.2023,Wayne Ent.,46,2443.11,completed,poznan,yes,-
103,27.02.2023,missing,57,1737.01,canceled,Poznan,no,Possible upsell
105,19.01.2023,Acme Corp,24,958.75,Completed,Krakow,No,Very interested client
103,2023/04/29,Wayne Ent.,44,1298.02,completed,poznan,yes,Unresponsive
104,11.06.2023,Acme Corp,missing,1021.72,Completed,Gdansk,YES,-
101,2023/03/01,Globex Inc,35,2208.35,completed,warsaw,no,Meeting went well
102,,Soylent,60,1607.84,canceled,krakow,yes,Very interested client
104,2023/01/18,Umbrella Corp,71,,completed,Wroclaw,yes,Possible upsell
106,2023/05/03,-,missing,374.93,pending,poznan,no,-
101,12-03-2023,missing,missing,991.91,pending,warsaw,YES,Possible upsell
106,06-03-2023,Globex Inc,31,,canceled,Gdansk,YES,Meeting went well
105,02-01-2023,Soylent,86,688.35,Completed,Poznan,no,Follow-up scheduled
106,2023/05/06,missing,missing,405.27,Completed,warsaw,No,No decision yet
102,,-,61,2782.42,missed,wroclaw,yes,Postponed due to weather
105,,Wayne Ent.,65,268.24,missed,warsaw,No,Meeting went well
106,2023/05/15,missing,89,1149.97,canceled,Warsaw,YES,No decision yet
101,27-01-2023,Umbrella Corp,29,2461.69,pending,Poznan,no,Did not attend
102,26.02.2023,Globex Inc,56,1078.38,Completed,Krakow,no,Possible upsell
104,,Wayne Ent.,60,2967.61,missed,krakow,YES,Follow-up scheduled
103,03.05.2023,Acme Corp,64,2148.94,Completed,Gdansk,yes,No decision yet
102,05-02-2023,Wayne Ent.,89,1956.26,completed,Wroclaw,YES,Unresponsive
104,01-04-2023,Umbrella Corp,88,756.54,completed,Krakow,no,Postponed due to weather
104,16.05.2023,Soylent,37,1764.73,completed,Krakow,yes,Unresponsive
105,,missing,60,353.55,Completed,krakow,No,Follow-up scheduled
102,,Wayne Ent.,39,647.96,Completed,Poznan,no,Very interested client
105,2023/02/14,-,78,498.78,completed,gdansk,no,Postponed due to weather
103,2023/05/17,-,76,2803.21,pending,Wroclaw,YES,Follow-up scheduled
101,27-06-2023,missing,missing,2996.6,completed,poznan,no,Did not attend
105,2023/05/28,Acme Corp,27,375.26,completed,wroclaw,no,Very interested client
101,,Acme Corp,41,2087.22,Completed,Gdansk,yes,Postponed due to weather
103,23-03-2023,Umbrella Corp,missing,2047.71,canceled,Poznan,YES,-
103,01-01-2023,Initech,89,2609.62,completed,Gdansk,no,Meeting went well
105,2023/04/28,Acme Corp,missing,1689.28,missed,Gdansk,no,Unresponsive
102,11.06.2023,missing,missing,1206.12,Completed,Krakow,no,Follow-up scheduled
102,,Soylent,34,2439.26,canceled,krakow,yes,Very interested client
105,07.06.2023,-,72,1368.83,canceled,Poznan,YES,-
103,24-02-2023,Wayne Ent.,30,1028.2,pending,Gdansk,YES,Follow-up scheduled
101,,-,33,1338.94,completed,Warsaw,no,Unresponsive
102,,Soylent,72,,canceled,warsaw,YES,No contact made
104,11-06-2023,Soylent,missing,2498.85,completed,krakow,No,Did not attend
104,2023/02/25,Globex Inc,64,1693.47,canceled,Wroclaw,yes,Postponed due to weather
102,22-05-2023,missing,missing,2433.61,pending,Poznan,no,Follow-up scheduled
106,2023/02/09,Soylent,44,1513.67,canceled,krakow,yes,Postponed due to weather
103,11-02-2023,Soylent,24,662.19,pending,Krakow,No,Postponed due to weather
103,,Umbrella Corp,73,345.09,Completed,poznan,yes,missing
106,2023/05/15,Soylent,67,,completed,gdansk,yes,Unresponsive
104,27-05-2023,Stark Ltd,36,458.05,completed,warsaw,YES,missing
103,2023/01/24,Soylent,missing,551.9,missed,krakow,No,Follow-up scheduled
106,09-03-2023,-,24,2781.7,pending,Warsaw,yes,No decision yet
106,14-04-2023,Stark Ltd,54,2621.58,canceled,wroclaw,YES,Postponed due to weather
106,,Soylent,87,,completed,Poznan,no,Very interested client
106,30.04.2023,missing,72,1159.13,completed,warsaw,YES,Follow-up scheduled
105,12.01.2023,Soylent,missing,2838.85,Completed,gdansk,no,No contact made
104,25-01-2023,Stark Ltd,36,2982.11,missed,Krakow,yes,Unresponsive
104,2023/06/06,Initech,70,1098.99,pending,Gdansk,YES,No contact made
105,16.01.2023,Globex Inc,62,2805.73,missed,warsaw,YES,Possible upsell
105,2023/04/12,missing,50,2304.06,Completed,warsaw,yes,Meeting went well
102,2023/06/01,Umbrella Corp,40,315.13,missed,Gdansk,No,Possible upsell
101,09.05.2023,Wayne Ent.,54,722.95,canceled,Wroclaw,No,missing
105,2023/05/02,Soylent,missing,1004.25,pending,gdansk,No,No contact made
104,2023/06/28,Initech,89,1071.54,Completed,Wroclaw,YES,Follow-up scheduled
101,2023/02/26,Stark Ltd,68,1051.79,Completed,warsaw,No,Possible upsell
103,,Wayne Ent.,29,1132.23,completed,Wroclaw,no,Meeting went well
101,07.05.2023,Acme Corp,75,2792.72,completed,Poznan,yes,Possible upsell
101,,Umbrella Corp,missing,1359.46,missed,poznan,no,Very interested client
101,25-06-2023,Soylent,50,2312.2,pending,Krakow,no,Did not attend
103,24-03-2023,Soylent,34,2430.33,pending,Gdansk,yes,Very interested client
104,03.01.2023,Umbrella Corp,80,,missed,Krakow,yes,missing
102,19.05.2023,Umbrella Corp,72,2387.44,Completed,gdansk,yes,Meeting went well
105,2023/02/16,Stark Ltd,87,2390.12,missed,poznan,YES,-
101,19-03-2023,-,57,,canceled,warsaw,no,Follow-up scheduled
101,25-04-2023,Stark Ltd,68,280.45,canceled,Krakow,No,-
101,19.04.2023,Wayne Ent.,75,1069.16,pending,Wroclaw,YES,Possible upsell
106,07.04.2023,Stark Ltd,35,1157.75,Completed,Gdansk,No,Did not attend
104,23.04.2023,missing,missing,1720.35,Completed,wroclaw,No,No contact made
102,01-06-2023,Acme Corp,55,792.39,pending,poznan,No,missing
104,29-05-2023,Initech,37,1373.12,canceled,wroclaw,No,No decision yet
106,,Globex Inc,24,2168.25,missed,gdansk,No,Meeting went well
102,2023/06/18,Umbrella Corp,21,,missed,poznan,no,Meeting went well
101,14-03-2023,Globex Inc,26,2956.85,missed,wroclaw,No,Did not attend
102,16-06-2023,Soylent,89,,canceled,Krakow,YES,Unresponsive
103,20-01-2023,missing,32,476.54,Completed,wroclaw,yes,Unresponsive
102,21-01-2023,missing,missing,235.36,missed,gdansk,no,No decision yet
102,2023/01/29,Globex Inc,25,676.15,canceled,Gdansk,YES,Follow-up scheduled
101,2023/03/25,Acme Corp,87,2066.32,canceled,gdansk,yes,missing
106,09-05-2023,Initech,67,1487.78,missed,Wroclaw,No,Follow-up scheduled
104,,Stark Ltd,missing,474.49,completed,Gdansk,YES,No contact made
104,,Stark Ltd,75,1097.19,pending,wroclaw,yes,Follow-up scheduled
106,2023/06/02,Wayne Ent.,77,692.07,Completed,Gdansk,YES,Possible upsell
103,19-03-2023,Wayne Ent.,46,1310.42,missed,krakow,yes,Follow-up scheduled
104,2023/05/10,missing,56,1544.34,canceled,Poznan,No,Unresponsive
102,05-02-2023,Acme Corp,47,2482.7,canceled,Krakow,no,-
102,06-03-2023,missing,72,768.53,Completed,krakow,No,-
102,12.05.2023,missing,26,2764.22,canceled,Krakow,No,No contact made
102,2023/01/27,Stark Ltd,24,2746.25,pending,Gdansk,no,missing
102,28.04.2023,missing,missing,315.64,Completed,Krakow,No,No contact made
104,,Acme Corp,22,1090.91,pending,warsaw,no,No contact made
103,04.04.2023,-,52,2384.94,pending,Warsaw,no,No contact made
103,2023/04/26,Acme Corp,missing,448.71,missed,warsaw,YES,Did not attend
105,06.01.2023,Stark Ltd,77,2940.19,Completed,Warsaw,no,Unresponsive
102,2023/04/02,Acme Corp,55,1649.73,Completed,Warsaw,No,Unresponsive
106,,Acme Corp,missing,2305.84,canceled,krakow,yes,Meeting went well
102,28.04.2023,Stark Ltd,missing,1591.88,Completed,Gdansk,yes,No contact made
102,19-05-2023,Globex Inc,33,1803.41,missed,Gdansk,YES,-
105,31-01-2023,Acme Corp,52,1825.27,completed,gdansk,yes,Very interested client
101,,Acme Corp,90,1041.86,missed,wroclaw,yes,Possible upsell
103,2023/02/15,Globex Inc,29,208.4,missed,wroclaw,No,No contact made
103,27.04.2023,Initech,30,2598.93,Completed,Wroclaw,yes,Follow-up scheduled
101,,missing,36,653.49,completed,krakow,yes,Meeting went well
106,06.04.2023,Initech,28,1090.18,canceled,Krakow,No,Did not attend
104,10.02.2023,Initech,missing,2257.46,completed,poznan,no,Did not attend
101,2023/06/02,Stark Ltd,87,,canceled,Poznan,No,Did not attend
105,20.01.2023,Acme Corp,missing,2027.35,completed,gdansk,no,No decision yet
106,2023/05/29,Globex Inc,67,466.37,completed,Krakow,No,Unresponsive
106,2023/01/24,Acme Corp,missing,608.29,completed,warsaw,No,Very interested client
105,18.04.2023,Globex Inc,45,,completed,gdansk,YES,Unresponsive
102,2023/06/03,Globex Inc,61,1680.45,completed,Gdansk,no,Meeting went well
103,24-05-2023,Wayne Ent.,75,2032.95,missed,Gdansk,yes,No contact made
103,10-06-2023,Globex Inc,58,2837.67,missed,warsaw,yes,Follow-up scheduled
101,2023/05/19,Soylent,52,,pending,krakow,No,Did not attend
105,31.05.2023,Globex Inc,34,1480.57,missed,gdansk,No,Follow-up scheduled
101,,Initech,68,1461.57,canceled,wroclaw,no,Meeting went well
104,,Initech,38,2793.36,Completed,Gdansk,yes,Did not attend
103,2023/06/06,Acme Corp,32,2681.15,canceled,Warsaw,YES,No contact made
103,2023/03/22,-,missing,2337.16,pending,wroclaw,YES,No decision yet
106,2023/05/09,Wayne Ent.,missing,1521.96,missed,gdansk,no,Unresponsive
106,08.01.2023,Stark Ltd,missing,2515.34,completed,wroclaw,YES,Meeting went well
101,28.04.2023,Initech,22,1057.61,missed,gdansk,no,Unresponsive
103,30-05-2023,-,missing,776.19,completed,gdansk,YES,-
105,03-03-2023,Umbrella Corp,missing,1676.86,missed,poznan,no,Postponed due to weather
101,,Globex Inc,missing,2847.1,canceled,poznan,yes,-
103,2023/02/27,Globex Inc,90,1364.31,Completed,Poznan,No,Follow-up scheduled
106,,Globex Inc,27,2689.09,completed,Gdansk,no,Postponed due to weather
104,2023/06/23,missing,67,2170.72,pending,poznan,no,missing
102,,Stark Ltd,missing,2710.43,canceled,Poznan,YES,-
102,23-05-2023,Stark Ltd,missing,2674.29,pending,warsaw,No,Possible upsell
102,14-02-2023,Globex Inc,30,,Completed,Gdansk,yes,Unresponsive
102,2023/05/18,Globex Inc,68,2025.28,Completed,Warsaw,no,Did not attend
101,16-04-2023,Soylent,89,618.39,pending,poznan,yes,No decision yet
105,07.05.2023,Wayne Ent.,88,2252.58,pending,warsaw,No,Did not attend
104,20.03.2023,missing,56,538.34,Completed,Gdansk,no,Did not attend
105,2023/05/27,Globex Inc,76,1949.24,canceled,krakow,yes,-
103,22.02.2023,Umbrella Corp,missing,1859.35,canceled,gdansk,No,Follow-up scheduled
104,,Acme Corp,37,2660.5,canceled,warsaw,yes,-
105,2023/02/28,Soylent,63,1087.24,missed,krakow,No,Possible upsell
104,22.05.2023,Acme Corp,44,2347.87,pending,wroclaw,No,Very interested client
104,,-,33,504.82,missed,Gdansk,yes,Possible upsell
101,17.04.2023,Initech,36,2426.78,completed,gdansk,YES,Meeting went well
101,22.03.2023,Umbrella Corp,90,1137.86,pending,krakow,No,Meeting went well
105,11-01-2023,Umbrella Corp,52,2603.24,pending,warsaw,no,missing
102,23-02-2023,Initech,71,201.01,completed,gdansk,YES,Did not attend
105,15-03-2023,Wayne Ent.,43,2399.46,completed,Wroclaw,YES,Did not attend
102,,Stark Ltd,28,2197.08,Completed,Wroclaw,no,missing
104,06.05.2023,Globex Inc,missing,1701.96,pending,Krakow,no,missing
105,03.04.2023,Globex Inc,39,,pending,gdansk,No,No decision yet
105,,Soylent,59,623.92,Completed,warsaw,yes,missing
104,,Acme Corp,50,,Completed,Krakow,YES,Very interested client
102,,Wayne Ent.,77,419.35,canceled,Wroclaw,yes,missing
106,08.05.2023,Wayne Ent.,39,2180.91,Completed,Warsaw,No,missing
